81 170.5 1
85 168.8 1
19 164.2 2
10 137.5 1
31 159.1 2
35 169.7 2
16 180.7 1
15 160.7 2
15 157.6 2
69 161.9 2
15 172.3 1
3 95.6 2
55 166.1 1
62 150.6 2
15 170 2
45 173.3 2
53 165 2
22 173.5 1
9 120.9 1
33 157.1 2
13 166.9 1
51 174.9 1
13 157.5 2
85 158 2
24 172.7 1
16 164.1 1
12 167.3 1
9 133.3 2
2 88.6 2
59 171.3 1
83 150.9 2
59 167.6 2
63 163.6 2
75 163.1 1
47 164.9 2
18 162.1 2
4 98.5 1
83 169.3 2
18 152.6 2
52 170.5 2
23 169.1 1
66 181.9 1
3 92.7 2
37 161.7 1
20 177.6 2
6 123.2 1
16 164.4 1
15 184 1
51 169.2 1
5 117.1 1
14 161.1 1
13 165.7 1
12 153.6 2
18 176.4 1
60 176 1
16 151 2
27 165.3 2
61 155.8 2
71 161.3 2
16 160.5 2
6 122.9 1
13 158 1
18 158.8 2
37 173.4 1
17 164.8 2
26 164.2 1
46 172.3 1
57 169.5 2
2 93.5 1
47 163.5 2
62 175.4 1
3 105.7 1
31 192.2 1
17 155.9 2
31 165.7 2
3 101.7 2
19 158.6 2
78 171.1 1
3 96.1 1
4 96.6 2
5 105.3 2
16 167.4 1
18 161.6 2
69 163.8 2
13 173.2 2
2 94.5 2
53 172.4 1
18 157.8 2
3 102.8 2
66 152.9 2
4 100 2
18 165.6 2
14 180.7 1
6 122.1 2
70 178 1
50 168.8 1
13 159.7 1
9 127.8 1
25 167.4 1
45 165.4 1
2 91.7 1
12 160.7 2
81 155.1 2
25 175.8 1
60 152.5 2
18 156 2
54 169.9 2
65 176 1
14 147.4 2
9 130.9 2
46 172.6 1
4 107.5 2
41 172.2 1
12 147.3 1
63 167.1 1
14 163.4 1
22 167.5 1
28 162.3 1
19 166.3 1
24 146.7 2
11 148 1
3 98.3 2
63 173.2 1
17 184.3 1
76 169.4 2
14 157.2 2
31 158 2
38 167.6 1
32 161.9 2
9 140.9 2
13 168.4 1
44 164.8 1
36 161.2 2
55 163.4 2
41 178.3 1
23 191.6 1
72 154.1 2
72 182.1 1
15 153.5 2
37 184 1
80 163.3 2
84 171.3 1
19 163.5 2
27 157.9 2
45 163 2
73 150.7 2
36 153 2
18 167.5 1
44 158.4 2
44 166.8 2
18 182.1 1
5 120.6 2
79 166.3 2
51 176.5 2
23 171.3 1
5 111.7 2
3 94.8 2
3 101.7 1
7 125 1
16 170 2
5 118.2 1
85 145.3 2
48 170.1 1
51 183.5 1
17 165.5 2
14 168.7 1
15 169.2 1
9 133.5 1
15 172.3 1
2 97.9 1
24 146.2 2
37 179.1 1
19 162.9 2
19 179.6 1
6 119.1 2
54 170.9 1
25 163.1 2
27 176.6 1
14 158.2 2
54 179.3 1
73 157.4 2
26 176.2 1
11 145.3 2
62 145.7 2
66 169.7 1
16 179.9 1
14 164.3 2
16 169.2 1
84 163.5 1
3 101.9 2
3 104.7 2
76 157.8 2
12 160.6 1
46 173.3 1
3 91.9 1
5 115 1
15 153.2 2
65 174.2 1
16 173.4 1
12 158 2
14 154.6 2
15 178.3 1
14 161.7 2
25 180.9 1
69 162.2 2
26 160.7 2
49 163.7 2
79 171.3 1
19 157 2
17 183.4 1
62 180.8 1
74 158.7 2
70 162.7 2
46 153.4 2
25 151.2 2
26 184.6 1
44 165.7 1
68 160.5 2
14 166.3 2
15 175.1 1
60 180.5 1
14 158.6 1
23 182.2 1
32 161.4 2
83 176.2 1
3 87.6 1
13 179.5 1
9 147.8 1
14 162.1 2
31 170.5 2
2 92.1 1
60 172.1 1
60 165.2 2
22 155.6 2
9 140 1
45 184.1 1
6 122.6 1
69 169.6 1
19 174.3 1
26 180.9 1
29 162.1 2
21 179.8 1
9 139.6 2
10 150.9 2
14 168.1 1
41 168.8 1
14 164.8 1
12 162.5 2
51 172.9 1
19 158.4 2
60 167.8 1
42 173.8 1
16 151.8 2
61 168.8 1
34 165.4 2
28 169.6 2
5 114.6 2
40 154.9 2
23 159.2 1
5 110.2 2
17 156 2
26 170 2
5 117.7 2
62 152.8 2
61 161.7 2
27 168.8 2
8 126.8 2
37 194.2 1
50 157 2
26 161 2
4 101.4 2
15 165.4 1
12 137.7 1
80 170.8 1
14 156.3 2
61 161.4 1
18 173.9 1
56 165.5 2
84 160.8 2
6 113.5 2
15 156 2
45 170.7 2
76 163.9 2
7 124.4 2
15 169.9 1
71 149.9 2
71 166.4 2
4 114.4 1
15 168.6 2
35 172.1 1
29 163.5 2
15 176.5 1
55 179.4 1
18 187.7 1
10 148.1 2
15 162.7 1
10 149.2 1
49 175.4 1
63 166.5 2
10 147.5 2
16 161.3 1
3 105.6 1
17 180 1
26 161.1 2
13 159.1 2
3 94.5 1
14 165.2 2
72 170.4 1
2 92.1 1
17 182 1
11 151.5 1
22 171.9 2
11 142.8 1
6 118.7 1
16 155.6 2
49 169.8 1
30 155.7 2
18 154.8 2
36 174.8 1
5 120.1 2
72 168.9 1
31 175.4 1
6 114 1
6 123.7 1
18 164.1 2
52 179.5 1
19 149.4 2
51 175.6 1
12 148.2 2
45 164.4 2
5 109.1 1
14 159.2 1
27 162.8 2
18 180.9 1
66 177.1 1
9 129.9 1
12 156.4 2
53 167.1 2
8 136.4 1
15 153.3 2
6 118.8 2
50 176.3 1
28 164.7 2
3 96.5 1
18 156.5 2
36 173.6 1
82 160.6 2
46 188 1
13 158.2 1
54 176.9 1
9 138.4 1
69 174.4 1
68 153.2 2
73 162.1 2
5 117.3 1
19 173.4 1
21 164.6 2
54 165.7 1
76 172.8 1
23 186.5 1
80 154.7 2
7 132.1 1
7 127.6 2
65 162.7 2
6 114.4 1
15 178.3 1
61 169.2 1
17 147.7 2
5 119.5 1
25 165.6 2
62 176.4 1
25 189.7 1
49 157.6 2
24 161.2 2
3 99.8 2
6 119.4 2
4 97 1
18 179.2 1
19 155.9 2
7 126.1 1
40 178.8 1
10 129.6 2
3 95.4 2
25 172.1 2
64 170.5 2
6 125.2 1
2 89.9 2
7 123.3 1
18 162.6 2
25 175.5 1
81 173.8 1
50 155.8 2
11 148.4 2
70 156.7 1
2 89.2 1
11 161.6 2
51 177 1
2 98.5 2
38 165.1 1
22 170.8 1
52 162.7 2
16 188.8 1
47 165.5 2
27 169.3 2
18 174.3 2
49 154.5 2
73 169.9 1
74 174.7 1
16 174.2 1
57 156.9 2
67 180.6 1
14 173.4 1
12 155.1 1
30 165.8 2
25 162.9 2
42 158.9 2
7 126.3 2
20 163.1 2
45 153.2 2
9 149.8 2
6 117 2
42 188.5 1
18 171.3 1
41 172.5 1
13 165.7 1
64 175.4 1
4 100.4 2
70 188.2 1
52 158.6 2
17 160.4 2
66 184.8 1
6 113.4 2
39 157.7 2
76 164.5 1
16 176.7 1
10 126.2 1
68 171.1 1
7 123.4 1
13 160.5 2
8 119.2 2
24 165.7 2
5 110.2 1
2 92.3 2
13 148.3 1
16 178.4 1
5 118.9 2
50 179.7 1
85 172.1 1
16 167.8 1
64 164.2 2
67 157.6 2
18 179.7 1
23 175.1 2
11 143.7 1
5 105.6 2
16 167.6 2
6 133 1
25 165 2
22 180.4 2
9 129 1
34 182.8 1
42 161.2 2
2 99.9 2
9 139 2
44 152.6 2
78 172.2 1
73 157.4 2
47 168.7 2
41 186.4 1
31 175.3 1
16 174 1
25 182.3 1
29 150.8 2
18 169.3 1
46 170.9 1
17 173.1 1
66 167.7 1
23 183.1 1
75 176.5 1
14 176.7 1
18 155.5 2
43 177.3 1
33 169.8 2
16 146.2 2
21 173 1
16 156.3 2
24 155 2
42 180.2 1
56 154.8 2
49 183.6 1
18 193 1
41 166 2
24 188 1
25 153.9 2
44 183.3 1
20 167.3 2
41 184.7 1
67 159.7 2
29 168.9 1
65 171.4 2
68 168.8 1
83 154.6 2
2 88.2 1
36 165.9 2
5 115.7 2
13 154.5 2
59 184.3 2
13 161.4 2
12 155.2 1
50 166.8 2
13 156.2 1
61 149.4 2
9 154.3 2
56 160.4 2
15 171.9 2
79 147.3 2
9 142.4 2
29 160.5 2
64 160.2 2
9 138.4 2
35 151.1 2
36 159.3 2
6 129.9 2
30 163.9 2
4 106.5 2
73 173.3 1
40 177.7 1
5 104.6 1
6 116.5 2
81 149.3 2
17 165.1 1
17 181.1 1
16 175.6 2
19 151.8 2
17 172.8 1
7 137.5 1
13 142.9 1
7 115.4 2
2 97 1
26 160.2 2
64 180.4 1
40 184.5 1
47 152.3 2
50 178.2 1
16 188.6 1
38 184.7 1
7 129.5 2
9 139.8 2
2 80.6 2
5 108.4 2
52 178.4 1
72 164.6 1
43 158.7 2
40 175.1 1
18 166.3 2
12 162.8 1
63 158.2 2
17 151.5 2
50 157.2 2
7 118.8 1
12 156.4 1
31 152.6 2
18 165.8 1
85 164.8 2
19 154 2
28 168.5 2
16 160.4 2
34 162.8 2
34 163.6 2
14 151.8 2
13 166.4 2
20 164.6 2
29 165.5 2
12 150.8 2
45 166 2
16 155.4 2
18 184.2 1
13 154 1
74 158.2 2
19 156.3 2
20 167 1
19 158.3 2
67 156.8 2
39 164.7 1
3 103.2 2
20 152.8 2
49 151.9 2
41 165.1 2
18 167 2
43 172.8 2
18 167.7 1
14 157.1 2
16 175.4 1
2 86.7 1
15 185 1
23 165.6 2
16 162.2 2
4 100.8 1
18 180.3 1
8 127.7 1
5 122.1 1
48 172.9 1
4 112.5 2
30 166.4 2
55 158.2 2
8 131.4 2
43 171.1 1
30 160.4 2
23 176.9 1
13 165 1
14 171 1
45 178 1
53 148.7 2
30 168 2
21 159.4 2
37 189.7 1
2 90.2 1
22 157.3 2
3 96.1 2
20 165.5 2
83 157.2 2
8 135.2 1
19 154.6 2
51 168.4 2
41 164 2
68 164.9 2
30 172.6 1
13 158.2 2
70 159.5 2
37 155.8 2
13 165.5 1
10 140.5 1
13 168.3 1
67 171.1 1
50 153.2 2
33 174.8 1
12 161.5 2
19 184.2 1
9 136.8 1
50 188.7 1
13 153.4 2
49 168 1
27 181.1 1
22 156.7 2
30 166.5 1
64 174.9 1
31 167.6 2
15 147.7 2
9 143.6 1
24 172 2
31 157.4 2
4 103.4 1
29 167.3 2
85 146.9 2
71 171.7 1
7 124.1 2
29 146.4 2
20 173 1
26 163.8 2
38 174.3 1
62 181.6 1
67 182.5 1
14 173.2 1
2 88.4 1
2 91.3 2
30 155.3 2
61 173.6 1
84 156.7 2
5 100 2
40 166.6 1
21 188.2 1
45 169.9 1
75 168.1 1
24 159.6 2
11 144.8 1
58 162.6 1
66 180 1
60 156.7 2
6 116.8 1
9 127 2
14 165.9 2
13 154.4 1
10 138.5 2
5 110.2 2
25 171.7 2
56 179.4 1
41 182.5 1
3 94.8 1
67 163.6 2
22 169.3 1
37 185 1
29 182.6 1
57 167.9 1
48 170.7 1
57 163 2
2 96.7 1
70 168.4 1
15 158.6 2
66 166.6 1
52 176.3 1
18 158.4 2
4 108.7 1
83 156.4 2
68 153.3 2
61 157.6 2
14 174.5 1
11 144.7 2
24 184.6 1
15 172.6 1
55 161.6 2
14 170.6 1
18 163 1
9 140.8 2
40 158.3 2
46 158.8 2
4 106.4 1
6 131.3 1
46 166.6 2
4 112.4 2
15 178 1
12 169.9 1
60 169.2 1
11 150.4 2
18 173 1
10 143.5 1
15 177.4 1
29 168.9 2
7 123 1
11 147.8 2
50 173.3 1
85 161.4 2
8 125.2 2
58 172.9 1
66 180 1
70 161.2 2
26 171.1 1
8 121.5 2
14 149.3 1
9 142.1 2
2 93.6 1
13 147 2
73 154 2
13 169.3 1
22 191.8 1
13 171.1 1
22 164.9 1
9 144 2
24 148.6 2
4 108.5 1
24 165.9 2
53 162.3 2
17 169.5 2
3 98.8 2
35 153.7 2
85 163.1 1
65 173.5 1
13 171.4 1
67 156.7 2
2 93.6 2
12 146.5 2
56 183.8 1
8 124.7 2
18 157.1 2
14 152.2 2
40 172.8 1
12 156.8 2
17 164.5 1
14 170.4 2
24 162.8 2
19 175.5 1
19 154.1 2
4 107.2 2
18 177.2 2
28 164.1 2
55 180.4 1
5 115.5 1
16 177.4 1
50 162.8 2
18 174.1 1
17 156.5 2
12 151.2 2
27 169 2
11 167.3 2
77 160.7 2
64 161.9 1
68 177.1 1
25 167.5 1
77 179.5 1
5 120.6 1
7 121.6 2
42 166.2 2
22 183 1
16 158.8 2
58 161 2
6 115.5 2
22 168.3 1
54 162.4 2
23 153.6 2
49 180.2 1
17 157.1 2
17 172.4 1
30 166.8 1
3 113.8 1
35 173.7 1
28 159.3 2
23 167.9 1
8 138.3 1
83 178.4 1
14 160.2 1
9 124.5 1
24 191.6 1
50 167.2 2
13 155.8 2
42 176.2 1
3 92.4 1
35 164.7 2
14 179.3 1
22 154 2
34 179.2 1
57 172.2 1
4 111.2 1
10 150.6 2
10 149.2 2
46 169.1 1
64 167.7 1
34 158.1 2
17 177.7 1
50 154.7 2
16 162.8 2
85 170.8 2
40 159.1 2
59 186.9 1
63 157.6 1
71 177.3 1
75 150.7 2
71 187.3 1
2 100.6 1
17 167.2 1
34 158.8 2
2 92.3 2
30 171.6 2
46 178 1
68 176 1
49 153.3 2
11 158.3 1
62 163.1 1
26 182 1
24 168.8 2
69 157.2 2
10 146.8 2
16 170.2 2
19 172.6 2
41 152.4 2
17 164 2
19 162.9 2
85 158.9 2
38 179.3 2
15 163.4 2
5 106.8 2
7 121.6 2
4 118.1 2
44 192.1 1
12 152 1
76 169 1
72 170.6 1
65 171.3 1
18 152 2
23 156.3 2
19 173.8 1
21 177.9 1
4 101.1 2
19 169.5 2
18 181.2 1
13 175.7 1
67 162.7 2
24 162.2 2
48 165.5 2
55 183.9 1
21 164.6 2
16 177.6 2
76 162 2
14 158.2 1
31 167.9 1
24 163.8 2
5 103.7 1
28 165 2
9 143 2
22 153.8 2
10 145 2
65 165 1
75 148 2
7 131.4 1
8 134.7 1
13 165.7 1
12 159.5 2
21 167.3 2
22 173.5 1
12 164.8 1
53 175.8 1
8 130.6 1
14 152.3 2
73 143.6 2
61 166.9 2
14 166.2 1
35 169.2 2
2 91.5 1
65 173.1 1
12 147.5 1
26 184.6 1
22 172.6 1
43 159.5 2
29 185.1 1
15 186 1
70 181.3 1
30 169.6 2
18 172.3 1
55 195.7 1
23 166.2 2
30 173.4 2
64 178.3 1
18 161 2
20 159.5 2
8 112 1
13 159.2 1
33 173.4 1
2 96.4 1
85 154.3 2
45 159.6 2
28 153.8 2
63 177 1
22 154.6 2
17 175.4 1
19 180.3 1
35 161.6 2
17 167.8 2
32 171.3 2
68 173.1 1
42 162.6 2
19 154.8 2
30 175 1
10 148.5 2
48 161.7 1
2 92.4 1
21 157.7 2
19 143.7 2
4 102.3 1
6 105.2 2
5 128.5 1
68 164 1
54 162.9 2
70 165.3 1
11 163.3 1
18 155 2
74 176 1
36 170.2 1
54 146.5 2
12 156.8 1
51 184.2 1
19 179.6 1
13 161 1
17 159.2 2
31 166.3 1
25 159 2
70 147.2 2
3 103.8 1
27 168.8 1
10 138.1 2
17 176 1
40 184.1 1
33 178.6 1
53 177.1 1
12 149.8 1
16 185.5 1
83 156.9 2
21 157.5 2
38 171.8 1
41 167 2
36 161.6 2
6 122 1
6 120.7 1
13 160.4 2
75 176.5 1
5 105 2
18 160.7 2
59 176.5 1
5 118.2 1
46 169.6 2
73 151.5 2
29 166.5 2
3 92.3 1
18 164.8 1
19 186.5 1
4 106.5 1
39 181.1 1
43 164.6 2
46 163.9 2
67 173.2 1
4 99.7 2
13 159 2
57 170.8 1
19 163.6 2
23 162.2 2
10 143.3 2
13 164.6 2
14 158.7 1
25 168.5 2
4 101 2
14 157.7 2
30 177.7 2
59 168 1
47 157.1 2
22 169.1 2
82 150.1 2
44 170.7 1
14 160.5 2
2 94.8 1
78 149.7 2
61 183.5 1
2 88.4 2
34 168.7 1
7 133.5 1
13 148.4 1
28 152.4 2
65 160.3 2
2 93.9 2
70 175.5 1
34 159.1 2
36 178.1 1
12 148.8 1
22 158.8 1
36 176.7 1
39 177.5 1
49 153.7 2
18 168.7 2
21 171.7 2
40 175.5 1
62 176 1
24 157.9 2
46 177.1 1
36 179.4 1
19 176.4 1
13 155.9 2
82 178.8 1
7 133.1 1
19 172.2 1
19 165.8 2
17 164.5 2
63 185.5 1
9 130.8 1
19 173.1 1
49 166.2 2
16 170.4 1
8 124.2 2
82 154.2 2
29 162 2
6 117.2 2
12 159.3 1
41 157.6 2
13 144.4 2
13 150.3 1
15 173.9 2
11 159.4 1
26 156.6 2
5 115.1 1
17 161.5 2
14 183.4 2
8 134 2
13 157.4 2
36 161.2 2
71 152.4 2
2 87.2 2
29 179.8 1
16 159.9 2
3 106.4 1
66 163.7 2
16 176.1 1
22 167.2 1
12 157.5 1
57 156.3 2
44 171 1
12 165.7 1
15 161.5 2
53 153.4 2
9 134.3 1
4 110.8 1
11 143.7 2
65 173.4 1
16 161.3 2
14 148.3 1
35 159.1 2
14 170.9 1
17 152.4 2
65 178.5 1
22 176.7 1
18 182.9 1
19 184.1 1
35 166.7 2
4 102.9 2
35 173.1 1
